TargetName,HUGOSymbol,TargetGroup,AnalyteType,Codeclass,Pooling,CorrelationToNegatives,GlobalOutliers
MRLN,MRLN,All Probes;negative regulation of intracellular transport;regulation of calcium ion import;regulation of calcium ion transmembrane transporter activity;negative regulation of transporter activity,RNA,Endogenous,01,0.958749847,0
MRM1,MRM1,All Probes;rRNA modification;RNA methylation,RNA,Endogenous,01,0.952713249,0
MRM2,MRM2,All Probes;rRNA modification;RNA methylation,RNA,Endogenous,01,0.960936264,0
MRM3,MRM3,All Probes;rRNA modification;RNA methylation,RNA,Endogenous,01,0.941751073,0
MRNIP,MRNIP,All Probes;DNA integrity checkpoint;mitotic cell cycle checkpoint;negative regulation of cell cycle G2/M phase transition;regulation of DNA recombination;regulation of double-strand break repair;positive regulation of response to DNA damage stimulus;protein localization to chromosome,RNA,Endogenous,01,0.957108202,0
MRO,MRO,All Probes,RNA,Endogenous,01,0.934212429,0
MROH1,MROH1,All Probes,RNA,Endogenous,01,0.958421558,0
MROH2A,MROH2A,All Probes,RNA,Endogenous,01,0.960357891,0
MROH2B,MROH2B,All Probes,RNA,Endogenous,01,0.95993715,0
MROH5,MROH5,All Probes,RNA,Endogenous,01,0.953278155,0
MROH6,MROH6,All Probes,RNA,Endogenous,01,0.946355347,0
MROH7,MROH7,All Probes,RNA,Endogenous,01,0.930085315,0
MROH8,MROH8,All Probes,RNA,Endogenous,01,0.927364398,0
MROH9,MROH9,All Probes,RNA,Endogenous,01,0.957977338,0
MRPL1,MRPL1,All Probes;translational termination;mitochondrial translational elongation,RNA,Endogenous,01,0.959309497,0
MRPL10,MRPL10,All Probes;cellular component biogenesis;translational termination;mitochondrial translational elongation,RNA,Endogenous,01,0.951093624,0
MRPL11,MRPL11,All Probes;translational termination;mitochondrial translational elongation;ribosomal large subunit assembly,RNA,Endogenous,01,0.922872513,0
MRPL12,MRPL12,All Probes;mitochondrial RNA metabolic process;translational termination;mitochondrial translational elongation,RNA,Endogenous,01,0.957963328,0
MRPL13,MRPL13,All Probes;translational termination;mitochondrial translational elongation,RNA,Endogenous,01,0.972139837,0
MRPL14,MRPL14,All Probes;translational termination;mitochondrial translational elongation,RNA,Endogenous,01,0.940409136,0
MRPL15,MRPL15,All Probes;cellular response to leukemia inhibitory factor;translational termination;mitochondrial translational elongation,RNA,Endogenous,01,0.950024852,0
MRPL16,MRPL16,All Probes;translational termination;mitochondrial translational elongation,RNA,Endogenous,01,0.969955696,0
MRPL17,MRPL17,All Probes;translational termination;mitochondrial translational elongation,RNA,Endogenous,01,0.945965121,0
MRPL18,MRPL18,All Probes;translational termination;mitochondrial transmembrane transport;mitochondrial translational elongation,RNA,Endogenous,01,0.936620745,0
MRPL19,MRPL19,All Probes;translational termination;mitochondrial translational elongation,RNA,Endogenous,01,0.943805548,0
MRPL2,MRPL2,All Probes;translational termination;mitochondrial translational elongation,RNA,Endogenous,01,0.975641837,0
MRPL20,MRPL20,All Probes,RNA,Endogenous,01,0.938754576,0
MRPL21,MRPL21,All Probes;translational termination;mitochondrial translational elongation,RNA,Endogenous,01,0.950581606,0
MRPL22,MRPL22,All Probes;translational termination;mitochondrial translational elongation,RNA,Endogenous,01,0.932958207,0
MRPL23,MRPL23,All Probes,RNA,Endogenous,01,0.97166323,0
MRPL24,MRPL24,All Probes;translational termination;mitochondrial translational elongation,RNA,Endogenous,01,0.976746489,0
MRPL27,MRPL27,All Probes;translational termination;mitochondrial translational elongation,RNA,Endogenous,01,0.934203535,0
MRPL28,MRPL28,All Probes;translational termination;mitochondrial translational elongation,RNA,Endogenous,01,0.943303624,0
MRPL3,MRPL3,All Probes;translational termination;mitochondrial translational elongation,RNA,Endogenous,01,0.961040417,0
MRPL30,MRPL30,All Probes;translational termination;mitochondrial translational elongation,RNA,Endogenous,01,0.952439587,0
MRPL32,MRPL32,All Probes;translational termination;mitochondrial translational elongation,RNA,Endogenous,01,0.961372993,0
MRPL33,MRPL33,All Probes;translational termination;mitochondrial translational elongation,RNA,Endogenous,01,0.920482063,0
MRPL34,MRPL34,All Probes;translational termination;mitochondrial translational elongation,RNA,Endogenous,01,0.96013472,0
MRPL35,MRPL35,All Probes;translational termination;mitochondrial translational elongation,RNA,Endogenous,01,0.93798385,0
MRPL36,MRPL36,All Probes;cellular component biogenesis;translational termination;mitochondrial translational elongation,RNA,Endogenous,01,0.938181693,0
MRPL37,MRPL37,All Probes;translational termination;mitochondrial translational elongation,RNA,Endogenous,01,0.964120625,0
MRPL38,MRPL38,All Probes;translational termination;mitochondrial translational elongation,RNA,Endogenous,01,0.960721768,0
MRPL39,MRPL39,All Probes;translational termination;mitochondrial translational elongation,RNA,Endogenous,01,0.965468446,0
MRPL4,MRPL4,All Probes;translational termination;mitochondrial translational elongation,RNA,Endogenous,01,0.894716265,0
MRPL40,MRPL40,All Probes;translational termination;mitochondrial translational elongation,RNA,Endogenous,01,0.960372054,0
MRPL41,MRPL41,All Probes;translational termination;mitochondrial translational elongation,RNA,Endogenous,01,0.953983129,0
MRPL42,MRPL42,All Probes;translational termination;mitochondrial translational elongation,RNA,Endogenous,01,0.947954457,0
MRPL43,MRPL43,All Probes;translational termination;mitochondrial translational elongation,RNA,Endogenous,01,0.942679282,0
MRPL44,MRPL44,"All Probes;translational termination;RNA phosphodiester bond hydrolysis, endonucleolytic;mitochondrial translational elongation",RNA,Endogenous,01,0.97056513,0
MRPL45,MRPL45,All Probes,RNA,Endogenous,01,0.955399909,0
MRPL46,MRPL46,All Probes;translational termination;mitochondrial translational elongation,RNA,Endogenous,01,0.947140319,0
MRPL47,MRPL47,All Probes;translational termination;mitochondrial translational elongation,RNA,Endogenous,01,0.962693174,0
MRPL48,MRPL48,All Probes;translational termination;mitochondrial translational elongation,RNA,Endogenous,01,0.93893751,0
MRPL49,MRPL49,All Probes;translational termination;mitochondrial translational elongation,RNA,Endogenous,01,0.933339509,0
MRPL50,MRPL50,All Probes;translational termination;mitochondrial translational elongation,RNA,Endogenous,01,0.947369685,0
MRPL51,MRPL51,All Probes;translational termination;mitochondrial translational elongation,RNA,Endogenous,01,0.964757535,0
MRPL52,MRPL52,All Probes;translational termination;mitochondrial translational elongation,RNA,Endogenous,01,0.955715486,0
MRPL53,MRPL53,All Probes;translational termination;mitochondrial translational elongation,RNA,Endogenous,01,0.960347253,0
MRPL54,MRPL54,All Probes;translational termination;mitochondrial translational elongation,RNA,Endogenous,01,0.961675576,0
MRPL55,MRPL55,All Probes;translational termination;mitochondrial translational elongation,RNA,Endogenous,01,0.944742525,0
MRPL57,MRPL57,All Probes;translational termination;mitochondrial translational elongation,RNA,Endogenous,01,0.926896683,0
MRPL58,MRPL58,All Probes;translational termination;mitochondrial translational elongation,RNA,Endogenous,01,0.932197746,0
MRPL9,MRPL9,All Probes;translational termination;mitochondrial translational elongation,RNA,Endogenous,01,0.938017258,0
MRPS10,MRPS10,All Probes;translational termination;mitochondrial translational elongation,RNA,Endogenous,01,0.94198424,0
MRPS11,MRPS11,All Probes;translational termination;maturation of SSU-rRNA;mitochondrial translational elongation,RNA,Endogenous,01,0.963830912,0
MRPS12,MRPS12,All Probes;translational termination;mitochondrial translational elongation,RNA,Endogenous,01,0.940486179,0
MRPS14,MRPS14,All Probes;translational termination;mitochondrial translational elongation,RNA,Endogenous,01,0.93657175,0
MRPS15,MRPS15,All Probes;translational termination;mitochondrial translational elongation,RNA,Endogenous,01,0.961034841,0
MRPS16,MRPS16,All Probes;translational termination;mitochondrial translational elongation,RNA,Endogenous,01,0.937959637,0
MRPS17,MRPS17,All Probes;translational termination;mitochondrial translational elongation,RNA,Endogenous,01,0.907551322,0
MRPS18A,MRPS18A,All Probes;translational termination;mitochondrial translational elongation,RNA,Endogenous,01,0.93374775,0
MRPS18B,MRPS18B,All Probes;translational termination;mitochondrial translational elongation,RNA,Endogenous,01,0.921036737,0
MRPS18C,MRPS18C,All Probes;translational termination;mitochondrial translational elongation,RNA,Endogenous,01,0.910467051,0
MRPS2,MRPS2,All Probes;translational termination;mitochondrial translational elongation,RNA,Endogenous,01,0.967403859,0
MRPS21,MRPS21,All Probes;translational termination;mitochondrial translational elongation,RNA,Endogenous,01,0.947766954,0
MRPS22,MRPS22,All Probes;translational termination;mitochondrial translational elongation,RNA,Endogenous,01,0.96967458,0
MRPS23,MRPS23,All Probes;translational termination;mitochondrial translational elongation,RNA,Endogenous,01,0.964886207,0
MRPS24,MRPS24,All Probes,RNA,Endogenous,01,0.952744058,0
MRPS26,MRPS26,All Probes;translational termination;mitochondrial translational elongation,RNA,Endogenous,01,0.965922545,0
MRPS27,MRPS27,All Probes;mitochondrial translational elongation;translational termination;regulation of mitochondrial gene expression,RNA,Endogenous,01,0.947839157,0
MRPS28,MRPS28,All Probes;translational termination;mitochondrial translational elongation,RNA,Endogenous,01,0.960744426,0
MRPS30,MRPS30,All Probes;translational termination;mitochondrial translational elongation,RNA,Endogenous,01,0.966655439,0
MRPS31,MRPS31,All Probes;translational termination;mitochondrial translational elongation,RNA,Endogenous,01,0.969573915,0
MRPS33,MRPS33,All Probes;translational termination;mitochondrial translational elongation,RNA,Endogenous,01,0.971120143,0
MRPS34,MRPS34,All Probes;translational termination;mitochondrial translational elongation,RNA,Endogenous,01,0.968019978,0
MRPS35,MRPS35,All Probes;translational termination;mitochondrial translational elongation,RNA,Endogenous,01,0.958981897,0
MRPS36,MRPS36,All Probes;translational termination;dicarboxylic acid metabolic process;mitochondrial translational elongation,RNA,Endogenous,01,0.961969109,0
MRPS5,MRPS5,All Probes;translational termination;mitochondrial translational elongation,RNA,Endogenous,01,0.967390279,0
MRPS6,MRPS6,All Probes;translational termination;mitochondrial translational elongation,RNA,Endogenous,01,0.858156683,0
MRPS7,MRPS7,All Probes;translational termination;mitochondrial translational elongation,RNA,Endogenous,01,0.964994466,0
MRPS9,MRPS9,All Probes;translational termination;mitochondrial translational elongation,RNA,Endogenous,01,0.919619934,0
MRRF,MRRF,All Probes;translational termination;organelle disassembly,RNA,Endogenous,01,0.964447016,0
MRS2,MRS2,All Probes,RNA,Endogenous,01,0.975639815,0
MRTFA,MRTFA,All Probes;muscle cell differentiation,RNA,Endogenous,01,0.958759738,0
MRTFB,MRTFB,All Probes;muscle cell differentiation,RNA,Endogenous,01,0.942298391,0
MRTO4,MRTO4,All Probes;cellular component biogenesis;ribosomal large subunit assembly,RNA,Endogenous,01,0.914928598,0
MRVI1,MRVI1,All Probes,RNA,Endogenous,01,0.844985377,0
MS4A1,MS4A1,All Probes;B cell differentiation;leukocyte proliferation;cytosolic calcium ion transport,RNA,Endogenous,01,0.892368798,0
MS4A10,MS4A10,All Probes,RNA,Endogenous,01,0.914754131,0
MS4A12,MS4A12,All Probes,RNA,Endogenous,01,0.946443316,0
MS4A13,MS4A13,All Probes,RNA,Endogenous,01,0.947048174,0
MS4A14,MS4A14,All Probes,RNA,Endogenous,01,0.961175178,0
MS4A15,MS4A15,All Probes,RNA,Endogenous,01,0.954057407,0
MS4A18,MS4A18,All Probes,RNA,Endogenous,01,0.967682322,0
MS4A2,MS4A2,All Probes,RNA,Endogenous,01,0.96188198,0
MS4A3,MS4A3,All Probes,RNA,Endogenous,01,0.950712815,0
MS4A4A,MS4A4A,All Probes,RNA,Endogenous,01,0.95161445,0
MS4A4E,MS4A4E,All Probes,RNA,Endogenous,01,0.918964982,0
MS4A5,MS4A5,All Probes,RNA,Endogenous,01,0.952904359,0
MS4A6A,MS4A6A,All Probes,RNA,Endogenous,01,0.948513285,0
MS4A6E,MS4A6E,All Probes,RNA,Endogenous,01,0.935884698,0
MS4A7,MS4A7,All Probes,RNA,Endogenous,01,0.954405595,0
MS4A8,MS4A8,All Probes,RNA,Endogenous,01,0.957955394,0
MSANTD1,MSANTD1,All Probes,RNA,Endogenous,01,0.948778042,0
MSANTD2,MSANTD2,All Probes,RNA,Endogenous,01,0.934927754,0
MSANTD3,MSANTD3,All Probes,RNA,Endogenous,01,0.948896966,0
MSANTD4,MSANTD4,All Probes,RNA,Endogenous,01,0.956944131,0
MSC,MSC,All Probes;roof of mouth development;striated muscle tissue development;cellular response to leukemia inhibitory factor,RNA,Endogenous,01,0.936908352,0
MSGN1,MSGN1,All Probes;formation of primary germ layer;segmentation,RNA,Endogenous,01,0.932380946,0
MSH2,MSH2,All Probes;positive regulation of adaptive immune response;leukocyte mediated immunity;intrinsic apoptotic signaling pathway in response to DNA damage;mitotic cell cycle checkpoint;lymphocyte activation involved in immune response;positive regulation of production of molecular mediator of immune response;B cell differentiation;positive regulation of lymphocyte mediated immunity;regulation of DNA recombination;protein localization to chromosome;male gonad development;adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains;response to X-ray;somatic diversification of immune receptors;regulation of ATPase activity;DNA integrity checkpoint,RNA,Endogenous,01,0.958624,0
MSH3,MSH3,All Probes;meiosis I cell cycle process;regulation of DNA recombination;homologous recombination;regulation of DNA-dependent DNA replication;somatic diversification of immune receptors;regulation of ATPase activity,RNA,Endogenous,01,0.926672378,0
MSH4,MSH4,All Probes;female gamete generation;meiosis I cell cycle process;chromosome organization involved in meiotic cell cycle;ovarian follicle development;homologous recombination,RNA,Endogenous,01,0.948422722,0
MSH5,MSH5,All Probes,RNA,Endogenous,01,0.982815752,0
MSH6,MSH6,All Probes;intrinsic apoptotic signaling pathway in response to DNA damage;meiosis I cell cycle process;interstrand cross-link repair;regulation of DNA recombination;lymphocyte activation involved in immune response;somatic diversification of immune receptors;regulation of ATPase activity,RNA,Endogenous,01,0.960854892,0
MSI1,MSI1,All Probes,RNA,Endogenous,01,0.938852257,0
MSI2,MSI2,All Probes,RNA,Endogenous,01,0.847422012,0
MSL1,MSL1,All Probes,RNA,Endogenous,01,0.909339546,0
MSL2,MSL2,All Probes,RNA,Endogenous,01,0.935519387,0
MSL3,MSL3,"All Probes;negative regulation of gene expression, epigenetic;macromolecule deacylation",RNA,Endogenous,01,0.871408303,0
MSLN,MSLN,All Probes;pancreas development,RNA,Endogenous,01,0.901889461,0
MSMB,MSMB,All Probes,RNA,Endogenous,01,0.948936542,0
MSMO1,MSMO1,All Probes;sterol biosynthetic process,RNA,Endogenous,01,0.950108884,0
MSMP,MSMP,All Probes,RNA,Endogenous,01,0.947082052,0
MSN,MSN,All Probes;regulation of lymphocyte migration;cell-cell recognition;regulation of cell size;establishment of cell polarity;leukocyte proliferation;cellular response to ketone;positive regulation of organelle assembly;endothelial cell development;interleukin-12-mediated signaling pathway,RNA,Endogenous,01,0.843781651,0
MSR1,MSR1,All Probes;sterol transport;positive regulation of lipid localization;plasma lipoprotein particle clearance;membrane invagination,RNA,Endogenous,01,0.935245128,0
MSRA,MSRA,All Probes,RNA,Endogenous,01,0.758684435,0
MSRB1,MSRB1,All Probes;protein polymerization,RNA,Endogenous,01,0.889491106,0
MSRB2,MSRB2,All Probes;protein polymerization,RNA,Endogenous,01,0.976003534,0
MSRB3,MSRB3,All Probes,RNA,Endogenous,01,0.889680498,0
MSS51,MSS51,All Probes,RNA,Endogenous,01,0.963174177,0
MST1,MST1,All Probes,RNA,Endogenous,01,0.890018776,0
MST1R,MST1R,All Probes;fertilization,RNA,Endogenous,01,0.930995757,0
MSTN,MSTN,All Probes;response to antineoplastic agent;transforming growth factor beta receptor signaling pathway;regulation of lamellipodium organization;positive regulation of leukocyte chemotaxis;regulation of myoblast differentiation;positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway;cellular response to ketone;regulation of cellular response to insulin stimulus;regulation of macrophage migration;response to activity;negative regulation of muscle organ development;positive regulation of plasma membrane bounded cell projection assembly;muscle adaptation;response to estrogen;SMAD protein signal transduction,RNA,Endogenous,01,0.940261376,0
