"gene"	"enriched_in"	"Ontology_type"	"Ontology_accession"	"Ongology_description"	"Count_universe"	"%_query"	"%_universe"	"pval"	"adjpval"	"fold_change"	"Proteins_in_query"	"Count_query"
"PDGFRB"	"anticorrelated"	"KEGG"	"path:hsa04151"	"PI3K-Akt signaling pathway - Homo sapiens (human)"	"334/17829"	2.81007751937985	1.87335240338774	0.0327400281457055	1	1.50002611056956	"1433T_HUMAN;ACM1_HUMAN;CO2A1_HUMAN;CO4A6_HUMAN;EFNA5_HUMAN;IF4B_HUMAN;4EBP1_HUMAN;ERBB2_HUMAN;EREG_HUMAN;FGFR3_HUMAN;PHLP2_HUMAN;FOXO3_HUMAN;FGF22_HUMAN;GBG7_HUMAN;LAMA1_HUMAN;ITA9_HUMAN;JAK1_HUMAN;LAMA5_HUMAN;MET_HUMAN;MYB_HUMAN;NTF4_HUMAN;2ABG_HUMAN;P2R3A_HUMAN;2A5G_HUMAN;BAD_HUMAN;B2CL1_HUMAN;KS6B2_HUMAN;TSP1_HUMAN;VEGFC_HUMAN;1433G_HUMAN"	"29/1032"
"PDGFRB"	"anticorrelated"	"KEGG"	"path:hsa04066"	"HIF-1 signaling pathway - Homo sapiens (human)"	"106/17829"	1.16279069767442	0.594536990296708	0.0354786496808307	1	1.95579201404125	"EGLN3_HUMAN;4EBP1_HUMAN;ENOA_HUMAN;ENOB_HUMAN;EP300_HUMAN;ERBB2_HUMAN;LDHB_HUMAN;EGLN1_HUMAN;KPCB_HUMAN;KS6B2_HUMAN;VHL_HUMAN;KCC2B_HUMAN;CUL2_HUMAN"	"12/1032"
"PDGFRB"	"anticorrelated"	"KEGG"	"path:hsa05032"	"Morphine addiction - Homo sapiens (human)"	"88/17829"	0.968992248062015	0.493577878736889	0.0409415910283324	1	1.96320031712474	"GBRR3_HUMAN;GBRA2_HUMAN;GBRA3_HUMAN;GBRD_HUMAN;GBRR1_HUMAN;GNAO_HUMAN;GBG7_HUMAN;GRK4_HUMAN;PDE1A_HUMAN;KAPCG_HUMAN;KPCB_HUMAN"	"10/1032"
"PDGFRB"	"anticorrelated"	"KEGG"	"path:hsa05224"	"Breast cancer - Homo sapiens (human)"	"141/17829"	1.35658914728682	0.790846373885243	0.0475847905162995	1	1.71536368134587	"GA45G_HUMAN;E2F3_HUMAN;ERBB2_HUMAN;ESR2_HUMAN;FOS_HUMAN;FZD2_HUMAN;FGF22_HUMAN;DLL1_HUMAN;JUN_HUMAN;LRP5_HUMAN;NFKB2_HUMAN;LEF1_HUMAN;PRGR_HUMAN;KS6B2_HUMAN;AXIN1_HUMAN"	"14/1032"
"PDGFRB"	"anticorrelated"	"KEGG"	"path:hsa01521"	"EGFR tyrosine kinase inhibitor resistance - Homo sapiens (human)"	"77/17829"	0.872093023255814	0.431880643894778	0.0486532114101331	1	2.01929175475687	"4EBP1_HUMAN;ERBB2_HUMAN;FGFR3_HUMAN;FOXO3_HUMAN;JAK1_HUMAN;MET_HUMAN;KPCB_HUMAN;BAD_HUMAN;B2CL1_HUMAN;KS6B2_HUMAN"	"9/1032"
"PECAM1"	"correlated"	"GO"	"0045121"	"membrane raft "	"225/17829"	2.01221703197988	1.26198889449773	0.00136791542811617	1	1.59448077614086	"PGK1_HUMAN;PDPN_HUMAN;PHAG1_HUMAN;PECA1_HUMAN;PLLP_HUMAN;NOS1_HUMAN;TPP1_HUMAN;S1PR1_HUMAN;LRP6_HUMAN;ITB1_HUMAN;ADT2_HUMAN;HYAL2_HUMAN;HXK1_HUMAN;EPHB1_HUMAN;OPRD_HUMAN;CAR11_HUMAN;GPRL1_HUMAN;DPP4_HUMAN;LTOR1_HUMAN;GPC1_HUMAN;GNAI2_HUMAN;PLPP1_HUMAN;P4K2A_HUMAN;CLN3_HUMAN;CASP8_HUMAN;MLC1_HUMAN;SL9A1_HUMAN;SGCA_HUMAN;PARK7_HUMAN;SRC_HUMAN;TRADD_HUMAN;TLR1_HUMAN;SDCB1_HUMAN;STAT6_HUMAN;PLPP3_HUMAN;VGFR2_HUMAN;TIE2_HUMAN;PTPRC_HUMAN;UNC5A_HUMAN;RET_HUMAN;NFAM1_HUMAN;TGFR2_HUMAN;STOM_HUMAN;UNC5B_HUMAN;TLR2_HUMAN;TBA1C_HUMAN;TRPM8_HUMAN;IL6RB_HUMAN;IKKB_HUMAN;LAT_HUMAN;LCK_HUMAN;GPM6B_HUMAN;A4_HUMAN;CAV3_HUMAN;ARC_HUMAN;ATP7A_HUMAN;CBLC_HUMAN"	"57/2783"
"PECAM1"	"correlated"	"GO"	"0030532"	"small nuclear ribonucleoprotein complex "	"13/17829"	0.287459575997125	0.0729149139043132	0.00377061043550749	1	3.94239752342519	"SMD3_HUMAN;RU2A_HUMAN;SLU7_HUMAN;RUXF_HUMAN;SMD1_HUMAN;LSM6_HUMAN;LARP7_HUMAN;RUXE_HUMAN;RUXG_HUMAN"	"9/2783"
"PECAM1"	"correlated"	"GO"	"0071007"	"U2-type catalytic step 2 spliceosome "	"28/17829"	0.431189363995688	0.157047506870828	0.00431285530813464	1	2.74559827524254	"SMD3_HUMAN;RU2A_HUMAN;RUXF_HUMAN;SMD1_HUMAN;CRNL1_HUMAN;SPF27_HUMAN;RUXE_HUMAN;RUXG_HUMAN;PPIL1_HUMAN;U5S1_HUMAN;PLRG1_HUMAN;CWC15_HUMAN;CDC5L_HUMAN"	"13/2783"
"PECAM1"	"correlated"	"GO"	"0034719"	"SMN-Sm protein complex "	"15/17829"	0.287459575997125	0.0841325929665152	0.00712882597472661	1	3.41674452030183	"SMD3_HUMAN;RUXF_HUMAN;SMD1_HUMAN;SMN_HUMAN;RUXE_HUMAN;STRAP_HUMAN;RUXG_HUMAN;GEMI2_HUMAN;GEMI6_HUMAN"	"9/2783"
"PECAM1"	"correlated"	"GO"	"0000387"	"spliceosomal snRNP assembly "	"24/17829"	0.359324469996407	0.134612148746424	0.0102820914927324	1	2.66933165648581	"SMD3_HUMAN;RUXF_HUMAN;SMD1_HUMAN;SART3_HUMAN;SMN_HUMAN;RUXE_HUMAN;STRAP_HUMAN;RUXG_HUMAN;GEMI2_HUMAN;GEMI6_HUMAN;ANM5_HUMAN"	"11/2783"
"PECAM1"	"correlated"	"GO"	"1900264"	"positive regulation of DNA-directed DNA polymerase activity "	"13/17829"	0.251527128997485	0.0729149139043132	0.0112374182393667	1	3.44959783299704	"SLD5_HUMAN;CTF8_HUMAN;RFC5_HUMAN;PSF3_HUMAN;RFC2_HUMAN;PSF1_HUMAN;PSF2_HUMAN;RFC3_HUMAN"	"8/2783"
"PECAM1"	"correlated"	"GO"	"0060326"	"cell chemotaxis "	"63/17829"	0.682716492993173	0.353356890459364	0.0130174934883187	1	1.93208767517068	"SDF1_HUMAN;HBEGF_HUMAN;BIN2_HUMAN;EPHB1_HUMAN;CCL20_HUMAN;CCL21_HUMAN;CCR1_HUMAN;CCL28_HUMAN;EGLN_HUMAN;CCR3_HUMAN;CXCR4_HUMAN;CRKL_HUMAN;LPAR1_HUMAN;XCR1_HUMAN;X3CL1_HUMAN;PGFRA_HUMAN;ACKR3_HUMAN;DOCK4_HUMAN;D130A_HUMAN;CXCR6_HUMAN"	"20/2783"
"PECAM1"	"correlated"	"GO"	"0005200"	"structural constituent of cytoskeleton "	"92/17829"	0.898311174991017	0.516013236861293	0.0131468585097643	1	1.74086847162118	"TLN1_HUMAN;MOES_HUMAN;EPB41_HUMAN;ACTS_HUMAN;DRB1_HUMAN;K2C6A_HUMAN;ANK1_HUMAN;CROCC_HUMAN;VILL_HUMAN;TBA3E_HUMAN;SPTB2_HUMAN;TBA4A_HUMAN;TBB2B_HUMAN;TBE_HUMAN;TBG1_HUMAN;TBA3D_HUMAN;VINEX_HUMAN;TBA1C_HUMAN;DESM_HUMAN;ARPC2_HUMAN;ARPC3_HUMAN;ARPC4_HUMAN;ARP3_HUMAN;HIP1_HUMAN;AINX_HUMAN;GCP4_HUMAN"	"26/2783"
"PECAM1"	"correlated"	"GO"	"0000398"	"mRNA splicing, via spliceosome "	"168/17829"	1.43729787998563	0.94228504122497	0.0132293071496345	1	1.52533237513475	"RBM4_HUMAN;SMD3_HUMAN;RU2A_HUMAN;SLU7_HUMAN;RUXF_HUMAN;SMD1_HUMAN;SART3_HUMAN;LSM2_HUMAN;LSM5_HUMAN;LSM6_HUMAN;DDX23_HUMAN;HNRPK_HUMAN;C19L2_HUMAN;FRG1_HUMAN;NCBP2_HUMAN;CRNL1_HUMAN;SPF27_HUMAN;SPF45_HUMAN;SRSF3_HUMAN;SF01_HUMAN;RNPS1_HUMAN;PR40A_HUMAN;RUXE_HUMAN;SNRPA_HUMAN;TFP11_HUMAN;RUXG_HUMAN;SF3B5_HUMAN;PPIL1_HUMAN;SRRM1_HUMAN;UBL5_HUMAN;UBP49_HUMAN;U5S1_HUMAN;U2AF4_HUMAN;PLRG1_HUMAN;U2AF1_HUMAN;RBM4B_HUMAN;HNRPR_HUMAN;BUD13_HUMAN;CWC15_HUMAN;GEMI6_HUMAN;CDC5L_HUMAN"	"41/2783"
"PECAM1"	"correlated"	"GO"	"0007040"	"lysosome organization "	"41/17829"	0.50305425799497	0.229962420775142	0.014393186502565	1	2.1875498453152	"TPP1_HUMAN;LYST_HUMAN;MBTP1_HUMAN;CLN8_HUMAN;HPS1_HUMAN;ANAG_HUMAN;LTOR1_HUMAN;CLN3_HUMAN;CHMP5_HUMAN;SNAPN_HUMAN;TPC2_HUMAN;VPS18_HUMAN;WASC5_HUMAN;CLN5_HUMAN;HOOK3_HUMAN"	"15/2783"
"PECAM1"	"correlated"	"GO"	"0016525"	"negative regulation of angiogenesis "	"90/17829"	0.862378727991376	0.504795557799091	0.0178608997346237	1	1.70837226015092	"PGK1_HUMAN;PGBM_HUMAN;SEM6A_HUMAN;PRL_HUMAN;ROCK2_HUMAN;GPR4_HUMAN;ANFB_HUMAN;DAB2P_HUMAN;ANGP4_HUMAN;KLF4_HUMAN;ANGP2_HUMAN;ANGT_HUMAN;GA45A_HUMAN;MNAR1_HUMAN;PML_HUMAN;NF1_HUMAN;PLF4_HUMAN;SPRC_HUMAN;TIE2_HUMAN;PTPRM_HUMAN;SYSC_HUMAN;ATF2_HUMAN;NNRE_HUMAN;GHRL_HUMAN;CCN6_HUMAN"	"25/2783"
"PECAM1"	"correlated"	"GO"	"0070374"	"positive regulation of ERK1 and ERK2 cascade "	"200/17829"	1.61696011498383	1.1217679062202	0.0221971293949963	1	1.44143909450234	"RASH_HUMAN;TPO_HUMAN;SEM7A_HUMAN;SSR4_HUMAN;C5AR2_HUMAN;HG2A_HUMAN;NOTC1_HUMAN;CCL20_HUMAN;CCL21_HUMAN;CCR1_HUMAN;CCL26_HUMAN;CCL7_HUMAN;CRKL_HUMAN;DRB1_HUMAN;GAPR1_HUMAN;GAS6_HUMAN;FGF23_HUMAN;GNAI2_HUMAN;SRC_HUMAN;SCIMP_HUMAN;PXL2C_HUMAN;NODAL_HUMAN;PAR1_HUMAN;MFHA1_HUMAN;PACA_HUMAN;VGFR2_HUMAN;TIE2_HUMAN;PTPRC_HUMAN;MP2K7_HUMAN;X3CL1_HUMAN;PGFRA_HUMAN;VGFR3_HUMAN;MTURN_HUMAN;ACKR3_HUMAN;5HT2A_HUMAN;FGFR4_HUMAN;IL26_HUMAN;LOX15_HUMAN;NPY_HUMAN;NELFE_HUMAN;CALCR_HUMAN;CCL23_HUMAN;A4_HUMAN;DUSTY_HUMAN;CXL17_HUMAN;DRD2_HUMAN"	"46/2783"
"PECAM1"	"correlated"	"GO"	"0001570"	"vasculogenesis "	"56/17829"	0.610851598993892	0.314095013741657	0.0222739173478046	1	1.9447987782968	"SOX18_HUMAN;EGFL7_HUMAN;HEG1_HUMAN;HDAC7_HUMAN;EGLN_HUMAN;FZD4_HUMAN;PAXI1_HUMAN;TEAD2_HUMAN;VGFR2_HUMAN;YAP1_HUMAN;TGFR2_HUMAN;RAIN_HUMAN;RAMP2_HUMAN;QKI_HUMAN;ACKR3_HUMAN;APJ_HUMAN;HXA13_HUMAN;MYCD_HUMAN"	"18/2783"
"PECAM1"	"correlated"	"GO"	"0030155"	"regulation of cell adhesion "	"57/17829"	0.610851598993892	0.319703853272758	0.0231927065281518	1	1.91067950148458	"UROK_HUMAN;S1PR1_HUMAN;ROCK2_HUMAN;GPR4_HUMAN;KIF14_HUMAN;EGLN_HUMAN;CXCR4_HUMAN;PML_HUMAN;PKD1_HUMAN;NUAK1_HUMAN;PRKX_HUMAN;RET_HUMAN;TENN_HUMAN;UPAR_HUMAN;VTNC_HUMAN;PP1B_HUMAN;ABL2_HUMAN;IL18_HUMAN"	"18/2783"
"PECAM1"	"correlated"	"GO"	"0050885"	"neuromuscular process controlling balance "	"40/17829"	0.467121810995329	0.224353581244041	0.023231837552331	1	2.08207869205893	"RAC3_HUMAN;TPP1_HUMAN;HERC1_HUMAN;FOXS1_HUMAN;CLN8_HUMAN;CNTP1_HUMAN;JPH3_HUMAN;CLN3_HUMAN;SAP3_HUMAN;NKX62_HUMAN;NMDE3_HUMAN;IGDC3_HUMAN;HMX3_HUMAN;A4_HUMAN"	"14/2783"
"PECAM1"	"correlated"	"GO"	"0042605"	"peptide antigen binding "	"20/17829"	0.287459575997125	0.11217679062202	0.0247719526749947	1	2.56255839022637	"HLAE_HUMAN;DRB1_HUMAN;CD209_HUMAN;TPSN_HUMAN;TAP2_HUMAN;DPA1_HUMAN;DPB1_HUMAN;DQB1_HUMAN;DRA_HUMAN"	"9/2783"
"PECAM1"	"correlated"	"GO"	"0032982"	"myosin filament "	"16/17829"	0.251527128997485	0.0897414324976162	0.0249241788664591	1	2.8027982393101	"MYH4_HUMAN;MYH7B_HUMAN;MYH7_HUMAN;MYH8_HUMAN;MYH11_HUMAN;MYH15_HUMAN;MYOM2_HUMAN;MYPC2_HUMAN"	"8/2783"
"PECAM1"	"correlated"	"GO"	"0071013"	"catalytic step 2 spliceosome "	"79/17829"	0.754581386992454	0.44309832295698	0.0261575884442084	1	1.70296601882132	"SMD3_HUMAN;RU2A_HUMAN;SLU7_HUMAN;RUXF_HUMAN;SMD1_HUMAN;LSM2_HUMAN;DDX23_HUMAN;HNRPK_HUMAN;FRG1_HUMAN;CRNL1_HUMAN;SPF27_HUMAN;RUXE_HUMAN;TFP11_HUMAN;RUXG_HUMAN;PPIL1_HUMAN;SRRM1_HUMAN;U5S1_HUMAN;PLRG1_HUMAN;U2AF1_HUMAN;HNRPR_HUMAN;CWC15_HUMAN;CDC5L_HUMAN"	"22/2783"
"PECAM1"	"correlated"	"GO"	"0001837"	"epithelial to mesenchymal transition "	"42/17829"	0.467121810995329	0.235571260306243	0.0284239936508958	1	1.98293208767517	"NOTC4_HUMAN;ROAA_HUMAN;ROCK2_HUMAN;S10A4_HUMAN;HIF1A_HUMAN;GSK3B_HUMAN;NOTC1_HUMAN;EGLN_HUMAN;FA83D_HUMAN;TGR3L_HUMAN;SNAI2_HUMAN;WNT11_HUMAN;AMELX_HUMAN;AKNA_HUMAN"	"14/2783"
